2026-02-28 09:11:32.065 | INFO     | app.sync_service:_run_sync:506 - table=db_avulso rows_in=4742 rows_valid=4742 rows_rejected=0
2026-02-28 09:11:34.810 | INFO     | app.sync_service:_run_sync:506 - table=db_usuario rows_in=3171 rows_valid=3171 rows_rejected=0
2026-02-28 09:11:48.667 | INFO     | app.sync_service:_run_sync:506 - table=db_barras rows_in=63440 rows_valid=63440 rows_rejected=0
2026-02-28 09:11:56.348 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18238 rows_valid=18237 rows_rejected=1
2026-02-28 09:11:58.486 | INFO     | app.sync_service:_run_sync:506 - table=db_pedido_direto rows_in=618 rows_valid=618 rows_rejected=0
2026-02-28 09:12:06.864 | INFO     | app.sync_service:_run_sync:506 - table=db_rotas rows_in=1913 rows_valid=1690 rows_rejected=223
2026-02-28 09:12:10.032 | INFO     | app.sync_service:_run_sync:506 - table=db_termo rows_in=4107 rows_valid=4107 rows_rejected=0
2026-02-28 09:15:04.923 | INFO     | app.sync_service:_run_sync:506 - table=db_end rows_in=600576 rows_valid=600564 rows_rejected=12
2026-02-28 09:17:04.304 | INFO     | app.sync_service:_run_sync:506 - table=db_estq_entr rows_in=706796 rows_valid=706796 rows_rejected=0
2026-02-28 09:17:32.294 | INFO     | app.sync_service:_run_sync:506 - table=db_log_end rows_in=180000 rows_valid=180000 rows_rejected=0
2026-02-28 09:17:34.669 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_blitz rows_in=996 rows_valid=996 rows_rejected=0
2026-02-28 09:17:36.707 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_vol rows_in=95 rows_valid=95 rows_rejected=0
2026-02-28 09:17:52.508 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 09:17:52.378242-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 09:49:22.873 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 09:49:22.731786-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 09:49:39.417 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=8356 rows_valid=8356 rows_rejected=0
2026-02-28 09:49:39.601 | INFO     | app.sync_service:_run_sync:457 - table=db_avulso skipped reason=source_unchanged
2026-02-28 09:49:39.781 | INFO     | app.sync_service:_run_sync:457 - table=db_usuario skipped reason=source_unchanged
2026-02-28 09:49:39.958 | INFO     | app.sync_service:_run_sync:457 - table=db_barras skipped reason=source_unchanged
2026-02-28 09:49:47.156 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18260 rows_valid=18259 rows_rejected=1
2026-02-28 09:49:47.345 | INFO     | app.sync_service:_run_sync:457 - table=db_pedido_direto skipped reason=source_unchanged
2026-02-28 09:49:47.525 | INFO     | app.sync_service:_run_sync:457 - table=db_rotas skipped reason=source_unchanged
